air_temp,cloud_opacity,precipitable_water,precipitation_rate,relative_humidity,wind_speed_10m,period_end,period
27,97,74.1,0.5,91,1.3,2024-04-26T15:00:00Z,PT60M
27,91.3,74.4,0.1,91.2,1.4,2024-04-26T16:00:00Z,PT60M
27,86.5,74,0.3,90.7,1.4,2024-04-26T17:00:00Z,PT60M
27,92.3,73.5,0.1,91.2,1.5,2024-04-26T18:00:00Z,PT60M
26,94.2,72.9,0.4,92.6,1.8,2024-04-26T19:00:00Z,PT60M
26,96.6,72.4,0.9,93.7,2,2024-04-26T20:00:00Z,PT60M
26,95.9,72.1,0.1,94,2.4,2024-04-26T21:00:00Z,PT60M
26,96.7,71.7,0,93.1,2.2,2024-04-26T22:00:00Z,PT60M
26,94.8,71.5,0.1,92.3,1.9,2024-04-26T23:00:00Z,PT60M
26,53.9,71.3,0.1,92,1.8,2024-04-27T00:00:00Z,PT60M
27,35.6,71,0.3,91,1.6,2024-04-27T01:00:00Z,PT60M
28,14.8,69.9,0.6,86.1,1.9,2024-04-27T02:00:00Z,PT60M
29,0,68.8,0.4,81,2.5,2024-04-27T03:00:00Z,PT60M
30,18.2,68.5,0.2,77.5,3,2024-04-27T04:00:00Z,PT60M
31,28.4,68.6,0.2,73.4,3.5,2024-04-27T05:00:00Z,PT60M
31,15.9,69.1,0.8,72.4,3.7,2024-04-27T06:00:00Z,PT60M
30,30.2,70,1.1,75.4,3.6,2024-04-27T07:00:00Z,PT60M
29,55.5,70.6,2.6,80.1,2.9,2024-04-27T08:00:00Z,PT60M
29,69.7,71.5,1.3,83.1,1.7,2024-04-27T09:00:00Z,PT60M
28,62.6,74.1,2.5,86.9,1.3,2024-04-27T10:00:00Z,PT60M
27,75.9,75.4,1.3,90.2,1.1,2024-04-27T11:00:00Z,PT60M
27,96.8,74.4,0.5,90.2,1.1,2024-04-27T12:00:00Z,PT60M
27,97,73.9,0.5,91,1.6,2024-04-27T13:00:00Z,PT60M
27,97,73.3,0.2,91.5,1.8,2024-04-27T14:00:00Z,PT60M
27,97,72.2,0.1,91.5,1.8,2024-04-27T15:00:00Z,PT60M
27,97,71,0.4,91.8,1.9,2024-04-27T16:00:00Z,PT60M
26,96.9,70.2,0.2,92.3,2.1,2024-04-27T17:00:00Z,PT60M
26,92.8,69.9,0.1,92.6,2.2,2024-04-27T18:00:00Z,PT60M
26,84.8,70,0.1,92.6,2.2,2024-04-27T19:00:00Z,PT60M
26,96.4,69.9,0.1,92.6,2.2,2024-04-27T20:00:00Z,PT60M
26,96.9,69.8,0.2,92.5,2.2,2024-04-27T21:00:00Z,PT60M
26,96.9,70.7,0.1,91.7,1.9,2024-04-27T22:00:00Z,PT60M
26,74.3,71.1,0.1,90.9,1.7,2024-04-27T23:00:00Z,PT60M
26,33.4,70.5,0,90.9,1.5,2024-04-28T00:00:00Z,PT60M
27,5.4,69.9,0,88.6,1.3,2024-04-28T01:00:00Z,PT60M
28,0,69.1,0,81,0.9,2024-04-28T02:00:00Z,PT60M
30,0,68.6,0.1,73.3,0.4,2024-04-28T03:00:00Z,PT60M
31,11.7,68.5,0.1,70,0.5,2024-04-28T04:00:00Z,PT60M
31,35.8,68.5,0.1,68.8,1.3,2024-04-28T05:00:00Z,PT60M
31,32.5,68.3,0,69.5,1.9,2024-04-28T06:00:00Z,PT60M
31,18.9,68.1,0,69.7,1.8,2024-04-28T07:00:00Z,PT60M
31,30.5,68.9,1.1,69.7,1.6,2024-04-28T08:00:00Z,PT60M
31,37.5,69.7,1.9,71.5,1.4,2024-04-28T09:00:00Z,PT60M
30,45.3,68.4,1.6,76,1.2,2024-04-28T10:00:00Z,PT60M
29,73.9,66.1,0.3,81,1.2,2024-04-28T11:00:00Z,PT60M
29,97,65.2,0,82.6,1.4,2024-04-28T12:00:00Z,PT60M
29,96.2,64.8,0,83.8,1.9,2024-04-28T13:00:00Z,PT60M
28,96.8,64.2,0,86.1,2.1,2024-04-28T14:00:00Z,PT60M
28,97,63,0,87.6,2.1,2024-04-28T15:00:00Z,PT60M
28,96.6,62.2,0,88.4,2.1,2024-04-28T16:00:00Z,PT60M
27,94.3,61.6,0,89.7,2.1,2024-04-28T17:00:00Z,PT60M
27,95.7,61.2,0,91.3,2.2,2024-04-28T18:00:00Z,PT60M
27,96,61.1,0,92.3,2,2024-04-28T19:00:00Z,PT60M
27,95.5,61,0,93.1,1.8,2024-04-28T20:00:00Z,PT60M
26,92.7,60.9,0,93.4,1.6,2024-04-28T21:00:00Z,PT60M
26,84.9,61,0,92.9,1.4,2024-04-28T22:00:00Z,PT60M
26,66.5,61.3,0,93.1,1.2,2024-04-28T23:00:00Z,PT60M
27,22.5,61.2,0,92.3,1.2,2024-04-29T00:00:00Z,PT60M
27,4.3,61.2,0,89.1,1.3,2024-04-29T01:00:00Z,PT60M
29,0,61.5,0,81.3,1.6,2024-04-29T02:00:00Z,PT60M
31,0,62.1,0,74.3,2.4,2024-04-29T03:00:00Z,PT60M
31,9.7,62.8,0,72.2,3.2,2024-04-29T04:00:00Z,PT60M
32,9.7,63,0.1,69.8,3.8,2024-04-29T05:00:00Z,PT60M
32,0.1,63.2,0.1,68.2,4,2024-04-29T06:00:00Z,PT60M
32,0,63.7,0.2,68.1,4.1,2024-04-29T07:00:00Z,PT60M
32,0,64.2,0.2,68.8,3.9,2024-04-29T08:00:00Z,PT60M
32,0,65.3,0.4,70.9,3.4,2024-04-29T09:00:00Z,PT60M
31,12.6,64.7,0.3,73.9,2.5,2024-04-29T10:00:00Z,PT60M
30,51.1,63,0.2,77.9,1.9,2024-04-29T11:00:00Z,PT60M
30,40.7,62.8,0.1,81.1,1.5,2024-04-29T12:00:00Z,PT60M
29,39,62.8,0.1,83.4,1.1,2024-04-29T13:00:00Z,PT60M
29,42,63.4,0.2,86.4,0.9,2024-04-29T14:00:00Z,PT60M
28,41.9,64.7,0.7,88.4,0.8,2024-04-29T15:00:00Z,PT60M
28,42.5,65.9,0.3,89.2,0.9,2024-04-29T16:00:00Z,PT60M
27,49.3,65.7,0.1,90.7,0.8,2024-04-29T17:00:00Z,PT60M
27,73.5,64.7,0.1,91.8,0.7,2024-04-29T18:00:00Z,PT60M
27,71.3,64.2,0,92.1,0.9,2024-04-29T19:00:00Z,PT60M
27,87.8,63.8,0,92.3,1.1,2024-04-29T20:00:00Z,PT60M
27,92.8,62.9,0,92.6,1.3,2024-04-29T21:00:00Z,PT60M
27,90.5,61.8,0,92,1.4,2024-04-29T22:00:00Z,PT60M
26,68.8,61.3,0,91.2,1.3,2024-04-29T23:00:00Z,PT60M
27,32.8,61.2,0,90.1,1.2,2024-04-30T00:00:00Z,PT60M
27,7.2,60.6,0,86.8,0.9,2024-04-30T01:00:00Z,PT60M
29,0.2,60.1,0,79.8,0.5,2024-04-30T02:00:00Z,PT60M
30,15.4,60.3,0,73.6,0.9,2024-04-30T03:00:00Z,PT60M
31,42,60.9,0,70.5,1.9,2024-04-30T04:00:00Z,PT60M
32,27.5,61.1,0,68.5,2.4,2024-04-30T05:00:00Z,PT60M
32,17.9,61.2,0,67.8,2.6,2024-04-30T06:00:00Z,PT60M
32,21,62.4,0.1,68.2,2.8,2024-04-30T07:00:00Z,PT60M
31,16.6,63.7,0.2,71.2,2.9,2024-04-30T08:00:00Z,PT60M
31,3.5,64.8,0.1,74.1,2.8,2024-04-30T09:00:00Z,PT60M
30,31,66.1,0.1,76,2.6,2024-04-30T10:00:00Z,PT60M
30,59.8,66.9,0.1,78.2,1.9,2024-04-30T11:00:00Z,PT60M
30,87.9,67.4,0.2,80.1,0.8,2024-04-30T12:00:00Z,PT60M
29,77.6,68.5,0.2,82.9,0.5,2024-04-30T13:00:00Z,PT60M
28,85.8,69.3,0.1,85.6,0.6,2024-04-30T14:00:00Z,PT60M
28,95.6,69.7,0.2,87.9,0.7,2024-04-30T15:00:00Z,PT60M
28,96.7,69.8,0.1,88.4,0.9,2024-04-30T16:00:00Z,PT60M
27,97,69.4,0.1,88.6,1,2024-04-30T17:00:00Z,PT60M
27,96.9,69,0.2,89.6,1,2024-04-30T18:00:00Z,PT60M
27,95,68.5,0.2,89.9,0.9,2024-04-30T19:00:00Z,PT60M
27,92.1,68.2,0.5,90.7,1.1,2024-04-30T20:00:00Z,PT60M
27,88.3,68,0.1,91.2,1.5,2024-04-30T21:00:00Z,PT60M
27,83.6,68.5,0.1,91.2,1.5,2024-04-30T22:00:00Z,PT60M
27,89.4,68.9,0.1,91.5,1.4,2024-04-30T23:00:00Z,PT60M
27,50.5,67.9,0,91,1.5,2024-05-01T00:00:00Z,PT60M
27,14.9,67.2,0,88.1,1.7,2024-05-01T01:00:00Z,PT60M
29,25.6,67.2,0,82.2,2.4,2024-05-01T02:00:00Z,PT60M
30,32.1,67,0.1,77.1,3,2024-05-01T03:00:00Z,PT60M
30,33.9,66.6,0.3,75.5,3.1,2024-05-01T04:00:00Z,PT60M
30,27.1,66.3,0.1,75.3,2.8,2024-05-01T05:00:00Z,PT60M
30,27.1,66.3,0.2,75.6,2.8,2024-05-01T06:00:00Z,PT60M
30,34.1,66.9,0.1,76.2,2.9,2024-05-01T07:00:00Z,PT60M
30,47.6,67.3,0.7,76.9,2.5,2024-05-01T08:00:00Z,PT60M
30,55.8,67.3,0.3,76.9,2.1,2024-05-01T09:00:00Z,PT60M
30,48,68.9,0.7,78,2.3,2024-05-01T10:00:00Z,PT60M
29,71.5,69.5,0.1,80.8,2.1,2024-05-01T11:00:00Z,PT60M
29,92.3,69.5,0,82.2,1.6,2024-05-01T12:00:00Z,PT60M
29,95.9,70.6,0,83.4,1.3,2024-05-01T13:00:00Z,PT60M
28,82.6,71.3,0.1,86.1,0.9,2024-05-01T14:00:00Z,PT60M
28,55.3,71.8,0.1,88.4,0.8,2024-05-01T15:00:00Z,PT60M
28,53.4,72,0.2,89.4,0.9,2024-05-01T16:00:00Z,PT60M
27,84.2,72.2,0.3,90.5,1.1,2024-05-01T17:00:00Z,PT60M
27,95.2,71.6,0.4,90.4,1.2,2024-05-01T18:00:00Z,PT60M
27,95.6,70.5,0.2,90.2,1.1,2024-05-01T19:00:00Z,PT60M
26,83.7,69.6,0.1,91.8,0.7,2024-05-01T20:00:00Z,PT60M
26,69.2,68.9,0,92.8,0.8,2024-05-01T21:00:00Z,PT60M
26,90.4,67.9,0,92.3,0.8,2024-05-01T22:00:00Z,PT60M
27,91.5,67.5,0,91.8,1.1,2024-05-01T23:00:00Z,PT60M
27,57.5,67.4,0,91.2,1.2,2024-05-02T00:00:00Z,PT60M
27,41.3,66.5,0,88.6,1.1,2024-05-02T01:00:00Z,PT60M
29,15.9,65.8,0,82.4,1.4,2024-05-02T02:00:00Z,PT60M
30,8.7,65.1,0,76.4,2.5,2024-05-02T03:00:00Z,PT60M
30,6.9,64.3,0,74.3,3.4,2024-05-02T04:00:00Z,PT60M
31,18.3,64,0.1,72.8,3.8,2024-05-02T05:00:00Z,PT60M
31,11.8,64.3,0.1,72,3.9,2024-05-02T06:00:00Z,PT60M
31,12.6,64.9,0.1,71.2,4,2024-05-02T07:00:00Z,PT60M
32,28.3,65.3,0.1,69.9,3.8,2024-05-02T08:00:00Z,PT60M
31,42.1,66,0.2,71.4,3.3,2024-05-02T09:00:00Z,PT60M
30,45.6,66.9,0.8,75.4,2.3,2024-05-02T10:00:00Z,PT60M
30,64.9,67.4,0,79.1,1.1,2024-05-02T11:00:00Z,PT60M
29,50.8,67.6,0,81,0.5,2024-05-02T12:00:00Z,PT60M
29,55.8,68.2,0.1,82.9,0.4,2024-05-02T13:00:00Z,PT60M
29,72.3,68.5,0.1,85.6,0.4,2024-05-02T14:00:00Z,PT60M
28,79.3,68.5,0.1,87.6,0.7,2024-05-02T15:00:00Z,PT60M
28,57.6,68.3,0.1,88.6,0.8,2024-05-02T16:00:00Z,PT60M
28,52.9,67.9,0.2,89.7,0.8,2024-05-02T17:00:00Z,PT60M
27,46.7,67.3,0,89.9,1.1,2024-05-02T18:00:00Z,PT60M
27,46.9,66.8,0.2,90.2,1.4,2024-05-02T19:00:00Z,PT60M
27,49.8,66.4,0.1,91,1.6,2024-05-02T20:00:00Z,PT60M
27,60.3,65.5,0,91.8,1.6,2024-05-02T21:00:00Z,PT60M
27,54.6,63.6,0,91.2,1.5,2024-05-02T22:00:00Z,PT60M
27,43.2,61.7,0,90.7,1.3,2024-05-02T23:00:00Z,PT60M
27,11.1,60.4,0,90.4,1.5,2024-05-03T00:00:00Z,PT60M
28,0,59.7,0,87.6,1.5,2024-05-03T01:00:00Z,PT60M
29,0,59.5,0,79.9,1.2,2024-05-03T02:00:00Z,PT60M
31,9.5,60,0.1,73,0.6,2024-05-03T03:00:00Z,PT60M
31,29.8,61.3,0.1,70.7,0.4,2024-05-03T04:00:00Z,PT60M
32,18.5,62.3,0,69.4,1.5,2024-05-03T05:00:00Z,PT60M
32,21.6,62.9,0.1,68.6,2.3,2024-05-03T06:00:00Z,PT60M
32,5.8,64.2,0.1,69.4,2.4,2024-05-03T07:00:00Z,PT60M
31,30.4,65.5,0.1,73.1,1.8,2024-05-03T08:00:00Z,PT60M
30,50.2,66.1,0.4,75.8,1.5,2024-05-03T09:00:00Z,PT60M
29,33.1,65.5,0.8,78,0.8,2024-05-03T10:00:00Z,PT60M
29,60.4,64.9,0.7,81.7,0.9,2024-05-03T11:00:00Z,PT60M
28,87,65.3,0.2,83.1,1.1,2024-05-03T12:00:00Z,PT60M
28,82.7,65.2,0.4,84.8,1,2024-05-03T13:00:00Z,PT60M
27,84.5,64.2,0.1,86.8,0.9,2024-05-03T14:00:00Z,PT60M
27,90.2,63.7,0,87,1,2024-05-03T15:00:00Z,PT60M
27,88.7,63.6,0,87,1.2,2024-05-03T16:00:00Z,PT60M
27,83.4,63.6,0.1,88,1.4,2024-05-03T17:00:00Z,PT60M
27,84,63.7,0.1,89.3,1.4,2024-05-03T18:00:00Z,PT60M
27,89.7,63.3,0,89.3,1.3,2024-05-03T19:00:00Z,PT60M
26,88.1,62.6,0,89.3,1.2,2024-05-03T20:00:00Z,PT60M
26,81.8,61.7,0,89.6,1.3,2024-05-03T21:00:00Z,PT60M
26,73.5,59.5,0,89.1,1.2,2024-05-03T22:00:00Z,PT60M
27,58,57.3,0,88.8,1,2024-05-03T23:00:00Z,PT60M
27,41.1,56.3,0,88,1,2024-05-04T00:00:00Z,PT60M
27,2.8,55.5,0,85.2,1,2024-05-04T01:00:00Z,PT60M
29,0.7,55.5,0,76.8,0.7,2024-05-04T02:00:00Z,PT60M
31,6.7,56.1,0,69.1,0.2,2024-05-04T03:00:00Z,PT60M
31,2.8,56.6,0,66.6,0.8,2024-05-04T04:00:00Z,PT60M
32,19.2,56.7,0,64.7,1.3,2024-05-04T05:00:00Z,PT60M
32,8.4,56.7,0,64.2,1.5,2024-05-04T06:00:00Z,PT60M
32,0,56.9,0,65,1.6,2024-05-04T07:00:00Z,PT60M
31,8,58.3,0.1,66.7,1.4,2024-05-04T08:00:00Z,PT60M
31,30.3,60.7,0.4,69.4,1,2024-05-04T09:00:00Z,PT60M
30,33.9,62.9,0.1,72.8,1.1,2024-05-04T10:00:00Z,PT60M
28,66.3,64,0.2,75.7,0.9,2024-05-04T11:00:00Z,PT60M
28,75.5,64.2,0.1,78.7,0.9,2024-05-04T12:00:00Z,PT60M
28,68.1,64.1,0.1,79.6,1,2024-05-04T13:00:00Z,PT60M
28,85.7,63.8,0,78.4,1.2,2024-05-04T14:00:00Z,PT60M
28,83.8,63.4,0,80.1,1.2,2024-05-04T15:00:00Z,PT60M
27,61.7,62.7,0,83,1.3,2024-05-04T16:00:00Z,PT60M
27,69.9,62,0,85.2,1.2,2024-05-04T17:00:00Z,PT60M
27,57.2,61.5,0,87,1.1,2024-05-04T18:00:00Z,PT60M
26,54.4,61.1,0,88.3,1.1,2024-05-04T19:00:00Z,PT60M
26,62.4,60.6,0,89.6,0.9,2024-05-04T20:00:00Z,PT60M
26,77.9,59.9,0,91.2,0.8,2024-05-04T21:00:00Z,PT60M
26,85.6,58.6,0,91.2,0.8,2024-05-04T22:00:00Z,PT60M
26,81,57.8,0,90.4,0.7,2024-05-04T23:00:00Z,PT60M
26,21.7,57.9,0,89.6,0.9,2024-05-05T00:00:00Z,PT60M
27,7.3,58.2,0,86.5,1.2,2024-05-05T01:00:00Z,PT60M
28,0,58.8,0,79.3,1.1,2024-05-05T02:00:00Z,PT60M
30,2,59.5,0,72.7,1.4,2024-05-05T03:00:00Z,PT60M
31,9.9,59.9,0.1,69.6,1.9,2024-05-05T04:00:00Z,PT60M
31,15.8,60.1,0.1,67.2,2.1,2024-05-05T05:00:00Z,PT60M
32,19.1,60.2,0,66,1.8,2024-05-05T06:00:00Z,PT60M
32,17.7,60.3,0,65.6,1.4,2024-05-05T07:00:00Z,PT60M
32,10,60.7,0,66.7,1.5,2024-05-05T08:00:00Z,PT60M
31,20.5,61.3,0.1,69.1,1.3,2024-05-05T09:00:00Z,PT60M
30,38.6,61.9,0.3,72.1,1,2024-05-05T10:00:00Z,PT60M
29,42.9,61,0.1,76.6,1,2024-05-05T11:00:00Z,PT60M
29,42.1,59.9,0,78.8,1.1,2024-05-05T12:00:00Z,PT60M
29,46.8,60.2,0,78.6,0.7,2024-05-05T13:00:00Z,PT60M
29,41.9,60.3,0,80.2,0.7,2024-05-05T14:00:00Z,PT60M
28,40.1,60.2,0,82.3,0.9,2024-05-05T15:00:00Z,PT60M
28,46.2,59.9,0,83.3,1.1,2024-05-05T16:00:00Z,PT60M
28,47.5,59.5,0,84.3,1,2024-05-05T17:00:00Z,PT60M
28,47.8,59.2,0,85.8,0.9,2024-05-05T18:00:00Z,PT60M
27,74.1,59,0,87.5,0.9,2024-05-05T19:00:00Z,PT60M
27,84.3,59.4,0,88.8,1,2024-05-05T20:00:00Z,PT60M
27,73.3,59.8,0,88.8,1.1,2024-05-05T21:00:00Z,PT60M
27,85.9,59.4,0,87.5,1.1,2024-05-05T22:00:00Z,PT60M
27,85.7,58.7,0,87.5,1,2024-05-05T23:00:00Z,PT60M
27,31.3,58,0,87.2,1.1,2024-05-06T00:00:00Z,PT60M
27,25.2,57.5,0,83.2,1.1,2024-05-06T01:00:00Z,PT60M
29,4.3,57.5,0,74.3,1,2024-05-06T02:00:00Z,PT60M
30,17.3,57.7,0,67.1,1.3,2024-05-06T03:00:00Z,PT60M
31,38.6,57.9,0,65.1,1.5,2024-05-06T04:00:00Z,PT60M
31,26.4,58,0,63.5,1.6,2024-05-06T05:00:00Z,PT60M
32,32.4,58.2,0.1,61.7,1.6,2024-05-06T06:00:00Z,PT60M
32,28.1,58.5,0.1,60.8,1.8,2024-05-06T07:00:00Z,PT60M
32,43.5,59.2,0.1,61.9,2.2,2024-05-06T08:00:00Z,PT60M
31,36,60.2,0,63.1,2.2,2024-05-06T09:00:00Z,PT60M
31,34.7,60.5,0,65.3,1.8,2024-05-06T10:00:00Z,PT60M
30,43.7,60.4,0,69.4,1.3,2024-05-06T11:00:00Z,PT60M
29,72.4,60.7,0,72.7,1,2024-05-06T12:00:00Z,PT60M
29,59.3,60.8,0,76.2,0.9,2024-05-06T13:00:00Z,PT60M
28,54.5,60.7,0,79.4,1,2024-05-06T14:00:00Z,PT60M
28,52.9,60.5,0,81.3,1.1,2024-05-06T15:00:00Z,PT60M
27,50.6,60.3,0,83,1.1,2024-05-06T16:00:00Z,PT60M
27,43.8,59.8,0,85,1.1,2024-05-06T17:00:00Z,PT60M
27,42.7,58.9,0,86.2,1.2,2024-05-06T18:00:00Z,PT60M
27,65.1,58.2,0,87.2,1.2,2024-05-06T19:00:00Z,PT60M
26,41.5,57.6,0,88.3,1.2,2024-05-06T20:00:00Z,PT60M
26,37.7,56.9,0,89,1.2,2024-05-06T21:00:00Z,PT60M
26,38.5,56.1,0,88.5,1.1,2024-05-06T22:00:00Z,PT60M
26,42.1,55.6,0,88.5,1,2024-05-06T23:00:00Z,PT60M
26,34,55.5,0,88.2,1.1,2024-05-07T00:00:00Z,PT60M
27,4.3,55.5,0,83.2,1.3,2024-05-07T01:00:00Z,PT60M
29,3.4,55.3,0,72.6,1.3,2024-05-07T02:00:00Z,PT60M
31,0,55,0,65.3,1.2,2024-05-07T03:00:00Z,PT60M
31,0,55.1,0,63.3,1.2,2024-05-07T04:00:00Z,PT60M
32,8.4,55.3,0,61,1.7,2024-05-07T05:00:00Z,PT60M
32,7.7,55.3,0.1,60.5,2.3,2024-05-07T06:00:00Z,PT60M
32,0.2,55.2,0,60.9,2.7,2024-05-07T07:00:00Z,PT60M
32,0,55.2,0,61,2.8,2024-05-07T08:00:00Z,PT60M
32,6,55.2,0,62.2,3,2024-05-07T09:00:00Z,PT60M
31,22.4,54.9,0,65.7,2.9,2024-05-07T10:00:00Z,PT60M
30,37.8,54.5,0,70.9,2.3,2024-05-07T11:00:00Z,PT60M
29,63.8,54.6,0,72.8,1.8,2024-05-07T12:00:00Z,PT60M
29,54.3,55,0,72.1,1.6,2024-05-07T13:00:00Z,PT60M
29,53,55.5,0,73.8,1.6,2024-05-07T14:00:00Z,PT60M
29,50.4,55.7,0,76.5,1.3,2024-05-07T15:00:00Z,PT60M
28,52.5,55.7,0,79.9,1.1,2024-05-07T16:00:00Z,PT60M
27,48.7,55.6,0,83.7,1,2024-05-07T17:00:00Z,PT60M
27,41.4,55.4,0,85.4,1.1,2024-05-07T18:00:00Z,PT60M
27,41.6,55.2,0,86.5,1.2,2024-05-07T19:00:00Z,PT60M
26,40.9,55,0,88.5,1.1,2024-05-07T20:00:00Z,PT60M
26,40.4,55.2,0,90.4,1.1,2024-05-07T21:00:00Z,PT60M
26,40,54.8,0,89.8,1.1,2024-05-07T22:00:00Z,PT60M
26,41.9,54.2,0,89.6,1.1,2024-05-07T23:00:00Z,PT60M
26,16.7,54.2,0,88.8,1.2,2024-05-08T00:00:00Z,PT60M
27,0,53.9,0,84,1.4,2024-05-08T01:00:00Z,PT60M
29,0,53.4,0,75.2,1.5,2024-05-08T02:00:00Z,PT60M
30,0.3,52.9,0,67.7,1.5,2024-05-08T03:00:00Z,PT60M
31,0,52.7,0,64.4,1.7,2024-05-08T04:00:00Z,PT60M
31,5.8,52.9,0,62.2,1.8,2024-05-08T05:00:00Z,PT60M
32,3.3,53.7,0,60.4,1.8,2024-05-08T06:00:00Z,PT60M
32,21.3,54.8,0,59.9,1.9,2024-05-08T07:00:00Z,PT60M
32,11.1,55.9,0,60.8,2.1,2024-05-08T08:00:00Z,PT60M
31,8.2,56.8,0,62.4,2,2024-05-08T09:00:00Z,PT60M
31,31.2,56.8,0,65.7,1.7,2024-05-08T10:00:00Z,PT60M
30,35,56.5,0,68.6,1.2,2024-05-08T11:00:00Z,PT60M
30,44.1,56.4,0,70.3,0.6,2024-05-08T12:00:00Z,PT60M
29,45.7,56.2,0,73.6,0.3,2024-05-08T13:00:00Z,PT60M
28,46.3,56,0,77.1,0.4,2024-05-08T14:00:00Z,PT60M
28,46.2,55.7,0,79.6,0.8,2024-05-08T15:00:00Z,PT60M
28,45,55.3,0,81.3,1.1,2024-05-08T16:00:00Z,PT60M
27,42.3,55.2,0,83.2,1.3,2024-05-08T17:00:00Z,PT60M
27,41.6,55,0,84.7,1.4,2024-05-08T18:00:00Z,PT60M
27,41.6,55.1,0,85.9,1.4,2024-05-08T19:00:00Z,PT60M
26,41.6,55.3,0,87.2,1.4,2024-05-08T20:00:00Z,PT60M
26,42.3,55.4,0,87.7,1.4,2024-05-08T21:00:00Z,PT60M
26,42,54.7,0,88.2,1.4,2024-05-08T22:00:00Z,PT60M
26,42.6,53.7,0.1,89,1.4,2024-05-08T23:00:00Z,PT60M
26,10.7,53.2,0,88.2,1.4,2024-05-09T00:00:00Z,PT60M
27,0,52.6,0,84.7,1.3,2024-05-09T01:00:00Z,PT60M
29,0,52.6,0,77.9,1.3,2024-05-09T02:00:00Z,PT60M
30,0,53.1,0,71.8,1.6,2024-05-09T03:00:00Z,PT60M
31,11.6,53.4,0,68.6,2,2024-05-09T04:00:00Z,PT60M
31,14,53.8,0,66.5,2.4,2024-05-09T05:00:00Z,PT60M
32,17.6,54.5,0,65.8,2.6,2024-05-09T06:00:00Z,PT60M
32,11.6,55.3,0,66.4,2.8,2024-05-09T07:00:00Z,PT60M
32,15.7,56.2,0.1,67.7,3.2,2024-05-09T08:00:00Z,PT60M
31,15.8,57,0.1,70.1,3.3,2024-05-09T09:00:00Z,PT60M
30,26.4,57.8,0.1,73.1,2.8,2024-05-09T10:00:00Z,PT60M
30,35.7,58.4,0.1,76.1,2.2,2024-05-09T11:00:00Z,PT60M
29,43.9,58.4,0.1,78.4,2.1,2024-05-09T12:00:00Z,PT60M
29,43.1,58,0,78.8,1.8,2024-05-09T13:00:00Z,PT60M
29,42.6,57.7,0,80,1.7,2024-05-09T14:00:00Z,PT60M
28,43.1,57.5,0,82.8,1.6,2024-05-09T15:00:00Z,PT60M
28,42,57.4,0,84.5,1.5,2024-05-09T16:00:00Z,PT60M
28,41.1,57.2,0,85.5,1.5,2024-05-09T17:00:00Z,PT60M
27,40.7,56.8,0,87,1.5,2024-05-09T18:00:00Z,PT60M
27,39.6,55.9,0,87.5,1.6,2024-05-09T19:00:00Z,PT60M
27,38.6,55.1,0,87.7,1.5,2024-05-09T20:00:00Z,PT60M
26,38.2,54.7,0,88.5,1.5,2024-05-09T21:00:00Z,PT60M
26,37,54.8,0,88.8,1.6,2024-05-09T22:00:00Z,PT60M
26,37.9,54.8,0,88.8,1.8,2024-05-09T23:00:00Z,PT60M
27,10.4,54.7,0,87.7,2.2,2024-05-10T00:00:00Z,PT60M
27,0,55,0,84.5,2.6,2024-05-10T01:00:00Z,PT60M
29,0,55.3,0,78.4,3.3,2024-05-10T02:00:00Z,PT60M
31,0,55,0,72.3,3.8,2024-05-10T03:00:00Z,PT60M
31,3.2,54.7,0,68.8,3.9,2024-05-10T04:00:00Z,PT60M
32,8.7,54.7,0,65.4,3.9,2024-05-10T05:00:00Z,PT60M
32,2.7,54.8,0,63,3.8,2024-05-10T06:00:00Z,PT60M
32,3,55.2,0,63.4,3.7,2024-05-10T07:00:00Z,PT60M
32,0,55.7,0,65.4,3.8,2024-05-10T08:00:00Z,PT60M
32,6.6,56,0,67.9,3.8,2024-05-10T09:00:00Z,PT60M
